"country","year","country_name","ISO","COWcode","Region_UN","Vdem_libdem_z","Vdem_libdem_m1","ChgDem","Vdem_regime_di","Vdem_polyarchy_z","Vdem_liberal_z","corruption_z","corruption_m1","swiid_gini","swiid_gini_m1","edu_year","edu_year_m1","DemYear_z","lg_imp_mdpgdp","lg_imp_imfgdp","lg_mdpgdp_lag1","lg_imfgdp_lag1"
"Benin",1993,"Benin","BEN",434,"Western Africa",0.329003974142334,NA,NA,1,0.336149960930835,0.636893919389536,NA,NA,NA,52,1.9,6.1,-1.12073273127285,7.13249755166004,7.28024809784135,7.14519613499717,7.23514033669064
"Bolivia",1993,"Bolivia","BOL",145,"South America",0.251165221640614,0.329003974142334,-0.0778387525017195,1,0.795403785700299,-0.149981009555182,NA,NA,49.2,NA,6.8,1.9,-1.03642997726166,7.77485576666552,7.90979625441484,7.73718007783463,7.86555259919515
"Bosnia & Herzegovina",1993,"Bosnia","BIH",346,"Southern Europe",-1.27225036303589,0.251165221640614,-1.52341558467651,0,-1.12131672263507,-1.73148332979875,NA,NA,NA,49.2,NA,6.8,-1.05381418212194,7.22183582528845,7.66899648954957,7.17472430983638,7.91942172009475
"Botswana",1993,"Botswana","BWA",571,"Southern Africa",0.592173089743385,-1.27225036303589,1.86442345277928,1,0.594243019478963,0.799695628826374,NA,NA,57.3,NA,6.2,NA,-1.03417537999004,8.80522520263231,8.77424162985429,8.8110561229431,8.73713850762635
"Brazil",1993,"Brazil","BRA",140,"South America",1.07032542653966,0.592173089743385,0.478152336796276,1,1.25086212431464,0.633017688212469,NA,NA,53,57.3,4.3,6.2,-1.03417537999004,8.75762641126741,8.78923683687258,8.69934806765309,8.92501711392197
"Bulgaria",1993,"Bulgaria","BGR",355,"Eastern Europe",0.644065591411198,1.07032542653966,-0.426259835128463,1,0.643584339495517,0.803571860003441,NA,NA,30.4,53,9.1,4.3,-1.08444063207128,9.10253241934188,9.05210775042305,9.38075802426731,9.14430145717846
"Burkina Faso",1993,"Burkina Faso","BFA",439,"Western Africa",-0.716259273737898,0.644065591411198,-1.3603248651491,0,-0.449515673178908,-0.743044379646521,NA,NA,NA,30.4,NA,9.1,-0.935636476700416,7.19818357710194,6.54557174574544,7.22183582528845,6.51510281554362
"Burundi",1993,"Burundi","BDI",516,"Eastern Africa",-0.960895353029016,-0.716259273737898,-0.244636079291118,0,-1.09854380570435,-0.766301766708926,NA,NA,38.9,NA,1.5,NA,NA,7.1066061377273,6.40755708726425,7.15148546390474,6.46810725616985
"Cambodia",1993,"Cambodia","KHM",811,"South-Eastern Asia",-1.27966357755987,-0.960895353029016,-0.318768224530851,0,-1.16306707034138,-1.71210217391341,NA,NA,NA,38.9,2.8,1.5,NA,6.98564181763921,6.57758833416099,7.14045304310116,6.55008197769874
"Cameroon",1993,"Cameroon","CMR",471,"Middle Africa",-1.01649446195882,-1.27966357755987,0.263169115601051,0,-0.901178525638132,-1.12679126617621,NA,NA,NA,NA,3.9,2.8,NA,7.65822752616135,7.45372312479347,7.73149202924568,7.4911276743381
"Canada",1993,"Canada","CAN",20,"Northern America",1.2260029315431,-1.01649446195882,2.24249739350191,1,1.12181559504058,1.06715558004404,NA,NA,29,NA,10.5,3.9,-1.03417537999004,10.2899397214624,9.97893693500025,10.2950227551108,9.94024932826225
"Cape Verde",1993,"Cape Verde","CPV",402,"Western Africa",0.884995063440329,1.2260029315431,-0.341007868102771,1,0.715698576442789,1.13305151005419,NA,NA,NA,29,NA,10.5,-1.08444063207128,7.76302130901852,7.56317495013364,7.71779621101358,7.49809566915644
"Chile",1993,"Chile","CHL",155,"South America",1.13704435725542,0.884995063440329,0.252049293815091,1,1.04211038578307,1.07490804239817,NA,NA,47.9,NA,8.3,NA,-1.05950293983304,9.13615547378681,8.94345624288513,9.09661160664784,8.87125543423931
"China",1993,"China","CHN",710,"Eastern Asia",-1.4093948317294,1.13704435725542,-2.54643918898482,0,-1.67925318743764,-1.84001780275664,NA,NA,34.5,47.9,5.3,8.3,NA,8.00536706731666,7.45090440983878,7.91242312147371,6.9184673150367
"Colombia",1993,"Colombia","COL",100,"South America",0.0361820004453895,-1.4093948317294,1.44557683217479,1,0.0894433608480655,0.458587285244427,NA,NA,51.1,34.5,5.8,5.3,-1.08444063207128,8.87766093359367,8.66535573129105,8.83564692253477,8.60564437871227
"Costa Rica",1993,"Costa Rica","CRI",94,"Central America",1.42615972369038,0.0361820004453895,1.38997772324499,1,1.26604406893512,1.14855643476246,NA,NA,41.6,51.1,7.2,5.8,-1.03417537999004,9.07474971766984,8.70243686689047,9.03848386502999,8.63629117475542
"Côte d’Ivoire",1993,"Côte d’Ivoire","CIV",437,"Western Africa",-0.860816956955377,1.42615972369038,-2.28697668064575,0,-0.794904913294785,-0.719786992584115,NA,NA,46.2,41.6,2.3,7.2,-0.445181133901542,7.70751219460034,7.97135427367409,7.75276480885133,7.9849557534662
"Croatia",1993,"Croatia","HRV",344,"Southern Europe",-0.708846059213925,-0.860816956955377,0.151970897741452,0,-0.506447965505701,-0.646138600219831,NA,NA,28.7,46.2,6.8,2.3,-0.919219323375134,9.18111751329928,8.96913695483052,9.24348497056848,9.03448023342588
"Cyprus",1993,"Cyprus","CYP",352,"Western Asia",0.80715631093861,-0.708846059213925,1.51600237015253,1,0.924450314974363,0.660151306451942,NA,NA,30,28.7,9,6.8,-1.03417537999004,9.89085813613599,9.44742483746848,9.9241231661362,9.43939811955225
"Czechia",1993,"Czechia","CZE",316,"Eastern Europe",1.36314740023661,0.80715631093861,0.555991089297995,1,1.26224858278,1.03226949945043,NA,NA,21.9,30,8.9,9,-1.08444063207128,9.75938620856187,9.55442805218909,9.751617603198,9.52471244601804
"Denmark",1993,"Denmark","DNK",390,"Northern Europe",1.71156848286335,1.36314740023661,0.348421082626744,1,1.4178635151399,1.32686306890756,NA,NA,22.6,21.9,9.5,8.9,-1.03417537999004,10.1741633342957,10.0692745447878,10.1830114372864,10.0491215856759
"Dominican Republic",1993,"Dominican Republic","DOM",42,"Caribbean",-0.686606415642005,1.71156848286335,-2.39817489850535,0,-0.43053824240331,-0.719786992584115,NA,NA,46.1,22.6,5.5,9.5,-1.07763181216065,8.68033192879342,8.39666829636621,8.60831278478372,8.3206761623675
"Ecuador",1993,"Ecuador","ECU",130,"South America",0.125140574733069,-0.686606415642005,0.811746990375073,1,0.613220450254561,-0.157733471909317,NA,NA,NA,46.1,6.8,5.5,-1.03417537999004,8.49228555571005,8.57794165117156,8.55043452519604,8.5573668873335
"Egypt",1993,"Egypt","EGY",651,"Northern Africa",-1.06097374910265,0.125140574733069,-1.18611432383572,0,-1.26174971037449,-0.85545508378148,NA,NA,40.4,NA,3.8,6.8,NA,8.45553053102413,8.37741324640484,8.43250638324904,8.34588863930841
"El Salvador",1993,"El Salvador","SLV",92,"Central America",-0.842283920645443,-1.06097374910265,0.218689828457211,0,-0.567175743987613,-0.867083777312683,NA,NA,46.6,40.4,4,3.8,-1.030895526671,8.20985248130127,8.16386029704636,8.10922495308995,8.09748038298575
"Estonia",1993,"Estonia","EST",366,"Northern Europe",1.42245311642839,-0.842283920645443,2.26473703707383,1,1.31538538895167,1.13305151005419,NA,NA,32.6,46.6,10,4,-1.10046539154424,9.01893770644604,8.90292527562275,9.08148374985118,9.20072108831466
"Eswatini",1993,"Eswatini","SWZ",572,"Southern Africa",-1.20182482505815,1.42245311642839,-2.62427794148654,0,-1.60334346433525,-1.08415272322847,NA,NA,56.7,32.6,4.3,10,NA,8.75447630628417,8.28646665894656,8.68626063253178,8.25615101599561
"Ethiopia",1993,"Ethiopia","ETH",530,"Eastern Africa",-1.22035786136808,-1.20182482505815,-0.0185330363099332,0,-1.15927158418626,-1.48728076564349,NA,NA,NA,56.7,NA,4.3,NA,6.59167373200866,5.94316321593583,6.64768837356333,5.83008778586096
"Finland",1993,"Finland","FIN",375,"Northern Europe",1.44098615273832,-1.22035786136808,2.6613440141064,1,1.22049823507369,1.23383352065794,NA,NA,21.9,NA,8.2,NA,-1.03417537999004,9.97100600426695,9.78761044662576,9.9885178017207,9.77567605165226
"France",1993,"France","FRA",220,"Western Europe",1.27789543321091,1.44098615273832,-0.163090719527412,1,1.22049823507369,1.01676457474216,NA,NA,28.6,21.9,8.1,8.2,-1.03417537999004,10.1089965246385,9.71858497451332,10.1175499951141,9.81198636121023
"Gabon",1993,"Gabon","GAB",481,"Middle Africa",-0.87934999326531,1.27789543321091,-2.15724542647622,0,-0.813882344070383,-0.785682922594264,NA,NA,NA,28.6,4.9,8.1,NA,9.22601685136119,9.51331790101617,9.3441717196097,9.47794448920551
"Georgia",1993,"Georgia","GEO",372,"Western Asia",-0.975721782076962,-0.87934999326531,-0.0963717888116524,0,-0.624108036314406,-1.29734543796718,NA,NA,34.7,NA,NA,4.9,-0.766077774087653,7.952615111651,7.89767768923394,8.44160720445964,8.07221773579279
"Germany",1993,"Germany","DEU",255,"Western Europe",1.60778347952772,-0.975721782076962,2.58350526160469,1,1.37611316743359,1.24933844536621,NA,NA,25.8,34.7,9.3,NA,-1.03417537999004,10.2109354869024,10.0804260988029,10.2072152034064,10.0200848165301
"Ghana",1993,"Ghana","GHA",452,"Western Africa",-0.397491049207047,1.60778347952772,-2.00527452873477,0,-0.422947270093071,0.105850248131278,NA,NA,40.4,25.8,5.4,9.3,-1.21123269419977,7.46622755621548,7.53181108865417,7.48324441607385,7.49056062041075
"Greece",1993,"Greece","GRC",350,"Southern Europe",1.42245311642839,-0.397491049207047,1.81994416563544,1,1.34954476434775,1.02451703709629,NA,NA,34.3,40.4,8.1,5.4,-1.03417537999004,9.76376560936099,9.6082744632965,9.74542924787785,9.60685502796998
"Guatemala",1993,"Guatemala","GTM",90,"Central America",-0.782978204453657,1.42245311642839,-2.20543132088205,0,-0.533016368591538,-0.828321465542007,NA,NA,50.1,34.3,3.3,8.1,-0.919219323375134,8.29154650988391,8.26845905607954,8.25322764558177,8.23710424041045
"Guinea",1993,"Guinea","GIN",438,"Western Africa",-1.29078339934583,-0.782978204453657,-0.507805194892169,0,-1.40597818426903,-1.53767177094537,NA,NA,43.7,50.1,1.3,3.3,NA,7.00124562206948,6.87321450996747,6.99759598298193,6.82716080420763
"Guyana",1993,"Guyana","GUY",110,"South America",-0.464209979922806,-1.29078339934583,0.82657341942302,0,-0.377401436231637,-0.130599853669844,NA,NA,44.8,43.7,7,1.3,-1.00686349853552,7.80673317406181,7.80673317406181,7.71132360550627,7.71132360550627
"Haiti",1993,"Haiti","HTI",41,"Caribbean",-1.25371732672596,-0.464209979922806,-0.789507346803154,0,-1.17445352880674,-1.62294885684086,NA,NA,NA,44.8,3,7,NA,7.62413058566129,7.14897816708936,7.70210434005105,7.19509669605642
"Honduras",1993,"Honduras","HND",91,"Central America",-0.593941234092339,-1.25371732672596,0.659776092633621,1,0.0514884992968706,-0.991123174978846,NA,NA,48.9,NA,3.7,3,-1.14890446854886,8.16961956172385,7.74483492933396,8.11880299698004,7.68914232773164
"Hungary",1993,"Hungary","HUN",310,"Eastern Europe",1.17411042987529,-0.593941234092339,1.76805166396763,1,1.12940656735082,0.98187849414855,NA,NA,26.5,48.9,9.7,3.7,-1.06638233594946,9.37695589894852,9.23151706560066,9.31397940673567,9.21273485872366
"Iceland",1993,"Iceland","ISL",395,"Northern Europe",1.30754829130681,1.17411042987529,0.133437861431519,1,1.20531629045321,1.04002196180456,NA,NA,27.3,26.5,8.7,9.7,-1.03417537999004,10.2527702409553,9.89692516272935,10.253792249467,9.87055598816903
"India",1993,"India","IND",750,"Southern Asia",0.606999518791331,1.30754829130681,-0.700548772515474,1,0.875108994957809,0.361681505817738,NA,NA,40.5,27.3,3.3,8.7,-1.03417537999004,7.26403014289953,7.83389524062566,7.21081845347222,8.08835950596574
"Indonesia",1993,"Indonesia","IDN",850,"South-Eastern Asia",-1.36862215184755,0.606999518791331,-1.97562167063888,0,-1.3604323504076,-1.89816127041266,NA,NA,42,40.5,3.9,3.3,-0.919219323375134,8.23084356419823,8.21214441228687,8.18674278711352,8.12861367951225
"Iran",1993,"Iran","IRN",630,"Southern Asia",-1.12398607255643,-1.36862215184755,0.244636079291118,0,-1.44393304582023,-0.905846089083359,NA,NA,42.5,42,4.8,3.9,NA,8.66802408111882,9.06116835659878,8.71292443512011,9.04118835142975
"Iraq",1993,"Iraq","IRQ",645,"Western Asia",-1.36491554458556,-1.12398607255643,-0.240929472029131,0,-1.77414034131562,-1.61519639448673,NA,NA,NA,42.5,3.8,4.8,NA,8.12533508671429,8.13434209809044,8.14148104145742,7.78427698209941
"Ireland",1993,"Ireland","IRL",205,"Northern Europe",1.36685400749859,-1.36491554458556,2.73176955208415,1,1.23947566584928,1.13692774123125,NA,NA,32.5,NA,10.1,3.8,-1.03417537999004,9.90368753253879,9.71481495675476,9.84860889102614,9.67352567763299
"Israel",1993,"Israel","ISR",666,"Western Asia",0.914647921536222,1.36685400749859,-0.45220608596237,1,0.856131564182211,0.958621107086145,NA,NA,31.9,32.5,11.3,10.1,-1.03417537999004,10.0374501021991,9.59348381115793,10.0227805587241,9.55962716931401
"Italy",1993,"Italy","ITA",325,"Southern Europe",1.31866811309277,0.914647921536222,0.404020191556543,1,1.20152080429809,1.07878427357524,NA,NA,32.7,31.9,7.7,11.3,-1.03417537999004,10.1772481696469,10.0794492641539,10.1783882906232,9.8964966706234
"Jamaica",1993,"Jamaica","JAM",51,"Caribbean",0.288231294260481,1.31866811309277,-1.03043681883228,1,0.351331905551313,0.543864371139914,NA,NA,41.1,32.7,6.2,7.7,-1.03417537999004,8.55737498104907,8.66481000504624,8.56140144608056,8.62900610144913
"Japan",1993,"Japan","JPN",740,"Eastern Asia",1.25565578963899,0.288231294260481,0.967424495378512,1,1.17874788736737,1.00901211238802,NA,NA,29.1,41.1,10,6.2,-1.03417537999004,10.3078520552003,10.3541247810784,10.277255573901,10.1430935411255
"Jordan",1993,"Jordan","JOR",663,"Western Asia",-0.953482138505042,1.25565578963899,-2.20913792814404,0,-1.23138582113353,-0.525975433730737,NA,NA,38.9,29.1,7.6,10,NA,8.19118600464279,8.4947721548624,8.19035440376326,8.49957337782186
"Kazakhstan",1993,"Kazakhstan","KAZ",705,"Central Asia",-0.931242494933123,-0.953482138505042,0.0222396435719199,0,-0.908769497948371,-0.812816540833737,NA,NA,29.1,38.9,8.8,7.6,NA,9.01408214944336,8.85669694151156,9.32053916427426,8.92315931674781
"Kenya",1993,"Kenya","KEN",501,"Eastern Africa",-0.820044277073524,-0.931242494933123,0.111198217859599,0,-0.75695005174359,-0.669395987282237,NA,NA,48,29.1,4.2,8.8,NA,7.64873978895624,7.34155374427022,7.62803112693033,7.35057440996952
"Kosovo",1993,"Kosovo","XKX",345,"Southern Europe",-0.912709458623189,-0.820044277073524,-0.0926651815496659,0,-1.01504311029172,NA,NA,NA,NA,48,NA,4.2,-0.797468176302448,7.84737183615979,9.10047163586796,9.02821879518489,7.27648463280526
"Kuwait",1993,"Kuwait","KWT",690,"Western Asia",-0.549461946948499,-0.912709458623189,0.36324751167469,0,-0.973292762585404,0.497349597015103,NA,NA,NA,NA,5.7,NA,NA,10.5420729451034,10.501587074905,10.2588165911505,9.72029254706033
"Kyrgyzstan",1993,"Kyrgyzstan","KGZ",703,"Central Asia",-0.84599052790743,-0.549461946948499,-0.296528580958931,0,-0.734177134812873,-0.69652960552171,NA,NA,34.1,NA,8.9,5.7,NA,8.399535147948,7.37669007943499,8.52397017569526,7.49286603066652
"Latvia",1993,"Latvia","LVA",367,"Northern Europe",0.810862918200597,-0.84599052790743,1.65685344610803,1,0.852336078027092,0.74155216117036,NA,NA,28.9,34.1,8.4,8.9,-1.05950293983304,8.98444303246535,8.64638872672347,9.08125621856465,8.72432063214089
"Lebanon",1993,"Lebanon","LBN",660,"Western Asia",-0.901589636837229,0.810862918200597,-1.71245255503783,0,-0.867019150242057,-0.805064078479602,NA,NA,NA,28.9,NA,8.4,-0.63036749317565,9.13302726887351,8.77023352185586,9.06958293425992,8.73293260303947
"Lesotho",1993,"Lesotho","LSO",570,"Southern Africa",-0.375251405635127,-0.901589636837229,0.526338231202102,0,-0.510243451660821,0.241518339328643,NA,NA,52.6,NA,4.5,NA,-0.799686458933675,7.48380668766583,6.86157607376762,7.39510754656249,6.82272432845045
"Liberia",1993,"Liberia","LBR",450,"Western Africa",-0.972015174814975,-0.375251405635127,-0.596763769179848,0,-1.40977367042415,-0.378678649002169,NA,NA,NA,52.6,2.9,4.5,-0.689772351103351,5.30330490805908,7.07611251624045,5.78074351579233,7.31817071966778
"Libya",1993,"Libya","LBY",620,"Northern Africa",-1.39827500994344,-0.972015174814975,-0.426259835128463,0,-1.80070874440146,-1.73535956097582,NA,NA,NA,NA,4.3,2.9,-0.510952308021268,10.0755062163342,10.1313196485205,10.1376106078933,10.1684285657358
"Lithuania",1993,"Lithuania","LTU",368,"Northern Europe",1.12963114273145,-1.39827500994344,2.52790615267489,1,1.01554198269723,1.10591789181471,NA,NA,29.7,NA,9.5,4.3,-1.05950293983304,8.99578483784851,8.84029068435359,9.0902045707362,8.73734700492376
"Luxembourg",1993,"Luxembourg","LUX",212,"Western Europe",1.27789543321091,1.12963114273145,0.148264290479466,1,1.23188469353905,0.993507187679753,NA,NA,24.6,29.7,9.1,9.5,-1.03417537999004,10.6422293206545,10.7003207864252,10.5946327304254,10.6491607727912
"Madagascar",1993,"Madagascar","MDG",580,"Eastern Africa",-0.556875161472472,1.27789543321091,-1.83477059468338,0,-0.335651088525322,-0.529851664907804,NA,NA,44.2,24.6,NA,9.1,-1.50652722205559,6.78219205600679,7.08951443639406,6.77536609093639,7.07529469656325
"Malawi",1993,"Malawi","MWI",553,"Eastern Africa",-1.17587857422424,-0.556875161472472,-0.619003412751768,0,-1.1478851257209,-1.3671175991544,NA,NA,49.5,44.2,2.6,NA,-1.10818717023505,6.74051935960622,6.32631986361473,6.69703424766648,6.21275080481467
"Malaysia",1993,"Malaysia","MYS",820,"South-Eastern Asia",-1.03502749826875,-1.17587857422424,0.140851075955492,0,-1.04161151337755,-0.948484632031102,NA,NA,44.3,49.5,7.1,2.6,NA,9.20994029195484,9.12260893359018,9.16659744902826,9.02988964442761
"Mali",1993,"Mali","MLI",432,"Western Africa",0.102900931161149,-1.03502749826875,1.1379284294299,1,0.184330514726054,0.415948742296684,NA,NA,NA,44.3,0.8,7.1,-1.11413534859756,6.5875500148248,6.85567198835376,6.46925031679577,6.82372164227596
"Malta",1993,"Malta","MLT",338,"Southern Europe",0.629239162363251,0.102900931161149,0.526338231202102,1,0.878904481112929,0.43920612935909,NA,NA,NA,NA,7.4,0.8,-1.03417537999004,9.51583780429796,9.57632259619177,9.45218790808416,9.52408497392305
"Mauritius",1993,"Mauritius","MUS",590,"Eastern Africa",0.76267702379477,0.629239162363251,0.133437861431519,1,0.886495453423168,0.714418542930887,NA,NA,37.5,NA,6,7.4,-1.03417537999004,9.38185373005353,8.70794718947218,9.31811796414961,8.64687557553967
"Mexico",1993,"Mexico","MEX",70,"Central America",-0.768151775405711,0.76267702379477,-1.53082879920048,0,-0.411560811627713,-0.859331314958548,NA,NA,47.4,37.5,6.1,6,-1.15558979576048,9.21532791348722,9.20412490666312,9.22709915579114,9.17134902061216
"Moldova",1993,"Moldova","MDA",359,"Eastern Europe",-0.297412653133408,-0.768151775405711,0.470739122272303,0,-0.217991017716617,0.0593354740064674,NA,NA,36,47.4,8.3,6.1,-1.2051123269612,7.82003798945875,8.29988034921774,7.80425138352811,8.28718058304863
"Mongolia",1993,"Mongolia","MNG",712,"Eastern Asia",0.644065591411198,-0.297412653133408,0.941478244544605,1,0.746062465683745,0.58262668291059,NA,NA,NA,36,7.8,8.3,-1.08444063207128,7.49220304261874,7.9521117710802,7.71779621101358,7.96967467802441
"Montenegro",1993,"Montenegro","MNE",345,"Southern Europe",-0.912709458623189,0.644065591411198,-1.55677505003439,0,-1.01504311029172,NA,NA,NA,NA,NA,NA,7.8,-0.946391075649946,8.4465561118168,7.42571660433706,8.9226582995244,8.48796895189481
"Morocco",1993,"Morocco","MAR",600,"Northern Africa",-0.820044277073524,-0.912709458623189,0.0926651815496659,0,-1.27313616883985,0.0283256245899267,NA,NA,40.8,NA,2.5,NA,NA,8.4707303170059,7.91828775329243,8.49535649680706,7.91942172009475
"Mozambique",1993,"Mozambique","MOZ",541,"Eastern Africa",NA,-0.820044277073524,NA,1,NA,-0.766301766708926,NA,NA,NA,40.8,1.2,2.5,-0.526073857709152,6.16751649088834,5.79095996006074,6.14203740558736,5.70696435457599
"Myanmar (Burma)",1993,"Myanmar","MMR",775,"South-eastern Asia",-1.520593049589,NA,NA,0,-1.70961707667859,-2.26640323223408,NA,NA,NA,NA,2.6,1.2,NA,7.14991683613211,6.67493394610494,6.90675477864855,6.84392664517163
"Namibia",1993,"Namibia","NAM",565,"Southern Africa",0.191859505448828,-1.520593049589,1.71245255503783,1,0.127398222399261,0.675656231160212,NA,NA,66.5,NA,5.6,2.6,-1.00702669698265,8.36590507720246,8.38739303367068,8.47657950853094,8.40517284892353
"Nepal",1993,"Nepal","NPL",790,"Southern Asia",-0.390077834683074,0.191859505448828,-0.581937340131902,0,-0.567175743987613,0.311290500515859,NA,NA,37.9,66.5,2.2,5.6,-0.626935505727859,7.06731984865348,6.77691269990372,7.0184017990692,6.74307606852373
