country,year,item,r,n,survey,cc_rank,y_claassen
Bulgaria,1999,army_evs,1,30.75359092,evs_combo,162,NA
Bulgaria,1999,army_evs,2,60.13996854,evs_combo,162,NA
Bulgaria,1999,army_evs,3,270.0090133,evs_combo,162,NA
Bulgaria,1999,army_evs,4,387.3297124,evs_combo,162,NA
Bulgaria,1999,church_evs,1,29.31597284,evs_combo,162,NA
Bulgaria,1999,church_evs,2,103.4312238,evs_combo,162,NA
Bulgaria,1999,church_evs,3,324.3553196,evs_combo,162,NA
Bulgaria,1999,church_evs,4,348.6708281,evs_combo,162,NA
Bulgaria,1999,evdemoc_evs,1,24.94294285,evs_combo,162,NA
Bulgaria,1999,evdemoc_evs,2,81.23580753,evs_combo,162,NA
Bulgaria,1999,evdemoc_evs,3,321.2043717,evs_combo,162,NA
Bulgaria,1999,evdemoc_evs,4,352.4993596,evs_combo,162,NA
Bulgaria,1999,strong_evs,1,123.1329087,evs_combo,162,NA
Bulgaria,1999,strong_evs,2,219.5037018,evs_combo,162,NA
Bulgaria,1999,strong_evs,3,201.1141443,evs_combo,162,NA
Bulgaria,1999,strong_evs,4,176.4179758,evs_combo,162,NA
Bulgaria,2001,army_neb,1,88.94691827,neb_combo,162,NA
Bulgaria,2001,army_neb,2,90.41963026,neb_combo,162,NA
Bulgaria,2001,army_neb,3,263.2050462,neb_combo,162,NA
Bulgaria,2001,army_neb,4,751.9782078,neb_combo,162,NA
Bulgaria,2001,church_cses,1,506.0027023,cses_combo,162,NA
Bulgaria,2001,church_cses,2,184.0009827,cses_combo,162,NA
Bulgaria,2001,church_cses,3,490.0026169,cses_combo,162,NA
Bulgaria,2001,church_cses,4,302.0016128,cses_combo,162,NA
Bulgaria,2001,strong_neb,1,194.7605067,neb_combo,162,NA
Bulgaria,2001,strong_neb,2,160.4575343,neb_combo,162,NA
Bulgaria,2001,strong_neb,3,278.5719061,neb_combo,162,NA
Bulgaria,2001,strong_neb,4,560.7598555,neb_combo,162,NA
Bulgaria,2002,impdemoc_pew,1,49.43041779,pew2002,162,NA
Bulgaria,2002,impdemoc_pew,2,31.95839974,pew2002,162,NA
Bulgaria,2002,impdemoc_pew,3,171.6425136,pew2002,162,NA
Bulgaria,2002,impdemoc_pew,4,260.3969401,pew2002,162,NA
Bulgaria,2002,strong_pew,1,302.9041273,pew2002,162,NA
Bulgaria,2002,strong_pew,2,210.524144,pew2002,162,NA
Bulgaria,2004,army_neb,1,200.0267241,neb_combo,162,NA
Bulgaria,2004,army_neb,2,83.21145712,neb_combo,162,NA
Bulgaria,2004,army_neb,3,184.5889629,neb_combo,162,NA
Bulgaria,2004,army_neb,4,726.5534695,neb_combo,162,NA
Bulgaria,2004,strong_neb,1,338.5446559,neb_combo,162,NA
Bulgaria,2004,strong_neb,2,219.4905104,neb_combo,162,NA
Bulgaria,2004,strong_neb,3,201.4706283,neb_combo,162,NA
Bulgaria,2004,strong_neb,4,434.8748189,neb_combo,162,NA
Bulgaria,2004,threestate_neb,1,286.5207476,neb_combo,162,NA
Bulgaria,2004,threestate_neb,2,312.4777321,neb_combo,162,NA
Bulgaria,2004,threestate_neb,3,595.3821339,neb_combo,162,NA
Bulgaria,2005,army_wvs,1,199.7025887,wvs_combo,162,2005
Bulgaria,2005,army_wvs,2,120.6640863,wvs_combo,162,2005
Bulgaria,2005,army_wvs,3,322.6218897,wvs_combo,162,2005
Bulgaria,2005,army_wvs,4,358.8420303,wvs_combo,162,2005
Bulgaria,2005,evdemoc_wvs,1,185.9349405,wvs_combo,162,2005
Bulgaria,2005,evdemoc_wvs,2,81.14692497,wvs_combo,162,2005
Bulgaria,2005,evdemoc_wvs,3,458.6320707,wvs_combo,162,2005
Bulgaria,2005,evdemoc_wvs,4,276.1166589,wvs_combo,162,2005
Bulgaria,2005,impdemoc_wvs,1,55.77568248,wvs_combo,162,2005
Bulgaria,2005,impdemoc_wvs,2,12.67531583,wvs_combo,162,2005
Bulgaria,2005,impdemoc_wvs,3,21.84974831,wvs_combo,162,2005
Bulgaria,2005,impdemoc_wvs,4,31.45845275,wvs_combo,162,2005
Bulgaria,2005,impdemoc_wvs,5,72.98142748,wvs_combo,162,2005
Bulgaria,2005,impdemoc_wvs,6,61.83995438,wvs_combo,162,2005
Bulgaria,2005,impdemoc_wvs,7,99.39354493,wvs_combo,162,2005
Bulgaria,2005,impdemoc_wvs,8,154.578835,wvs_combo,162,2005
Bulgaria,2005,impdemoc_wvs,9,136.5244114,wvs_combo,162,2005
Bulgaria,2005,impdemoc_wvs,10,354.7532224,wvs_combo,162,2005
Bulgaria,2005,strong_wvs,1,442.0216285,wvs_combo,162,2005
Bulgaria,2005,strong_wvs,2,295.2642076,wvs_combo,162,2005
Bulgaria,2005,strong_wvs,3,191.2024044,wvs_combo,162,2005
Bulgaria,2005,strong_wvs,4,73.34235454,wvs_combo,162,2005
Bulgaria,2007,impdemoc_pew,1,31.4524403,pew2007,162,NA
Bulgaria,2007,impdemoc_pew,2,38.91975749,pew2007,162,NA
Bulgaria,2007,impdemoc_pew,3,136.6218516,pew2007,162,NA
Bulgaria,2007,impdemoc_pew,4,293.0062023,pew2007,162,NA
Bulgaria,2007,strong_pew,1,294.6242338,pew2007,162,NA
Bulgaria,2007,strong_pew,2,205.3760179,pew2007,162,NA
Bulgaria,2008,army_evs,1,33.04850415,evs_combo,162,NA
Bulgaria,2008,army_evs,2,116.4638973,evs_combo,162,NA
Bulgaria,2008,army_evs,3,625.4540984,evs_combo,162,NA
Bulgaria,2008,army_evs,4,513.8964828,evs_combo,162,NA
Bulgaria,2008,church_evs,1,40.34854802,evs_combo,162,NA
Bulgaria,2008,church_evs,2,176.1367293,evs_combo,162,NA
Bulgaria,2008,church_evs,3,695.5567705,evs_combo,162,NA
Bulgaria,2008,church_evs,4,369.2232606,evs_combo,162,NA
Bulgaria,2008,evdemoc_evs,1,59.04331386,evs_combo,162,NA
Bulgaria,2008,evdemoc_evs,2,185.6259239,evs_combo,162,NA
Bulgaria,2008,evdemoc_evs,3,652.7342071,evs_combo,162,NA
Bulgaria,2008,evdemoc_evs,4,318.6400194,evs_combo,162,NA
Bulgaria,2008,strong_evs,1,271.7288948,evs_combo,162,NA
Bulgaria,2008,strong_evs,2,474.98296,evs_combo,162,NA
Bulgaria,2008,strong_evs,3,343.5545044,evs_combo,162,NA
Bulgaria,2008,strong_evs,4,120.8718097,evs_combo,162,NA
Bulgaria,2009,impdemoc_pew,1,38.58850767,pew2009,162,NA
Bulgaria,2009,impdemoc_pew,2,69.95231681,pew2009,162,NA
Bulgaria,2009,impdemoc_pew,3,313.8184584,pew2009,162,NA
Bulgaria,2009,impdemoc_pew,4,578.5069627,pew2009,162,NA
Bulgaria,2009,strong_pew,1,738.6327359,pew2009,162,NA
Bulgaria,2009,strong_pew,2,262.2335097,pew2009,162,NA
Bulgaria,2012,impdemoc_ess,1,29.75487106,ess6,162,2012
Bulgaria,2012,impdemoc_ess,2,20.21247231,ess6,162,2012
Bulgaria,2012,impdemoc_ess,3,12.64511537,ess6,162,2012
Bulgaria,2012,impdemoc_ess,4,24.87964121,ess6,162,2012
Bulgaria,2012,impdemoc_ess,5,26.80601077,ess6,162,2012
Bulgaria,2012,impdemoc_ess,6,131.1968933,ess6,162,2012
Bulgaria,2012,impdemoc_ess,7,85.43733037,ess6,162,2012
Bulgaria,2012,impdemoc_ess,8,166.5209533,ess6,162,2012
Bulgaria,2012,impdemoc_ess,9,290.4161197,ess6,162,2012
Bulgaria,2012,impdemoc_ess,10,346.8324353,ess6,162,2012
Bulgaria,2012,impdemoc_ess,11,1058.179168,ess6,162,2012
Uganda,1999,army_afrob,1,135.1287003,afrob1,160,1999
Uganda,1999,army_afrob,2,121.1720082,afrob1,160,1999
Uganda,1999,army_afrob,4,503.424962,afrob1,160,1999
Uganda,1999,army_afrob,5,1476.221197,afrob1,160,1999
Uganda,1999,party_afrob,1,579.4347309,afrob1,160,1999
Uganda,1999,party_afrob,2,485.4740719,afrob1,160,1999
Uganda,1999,party_afrob,4,498.8367345,afrob1,160,1999
Uganda,1999,party_afrob,5,685.6079954,afrob1,160,1999
Uganda,1999,strong_afrob,1,197.3757867,afrob1,160,1999
Uganda,1999,strong_afrob,2,171.3004938,afrob1,160,1999
Uganda,1999,strong_afrob,4,665.6270047,afrob1,160,1999
Uganda,1999,strong_afrob,5,1209.405968,afrob1,160,1999
Uganda,1999,threestate_afrob,1,226.4552286,afrob1,160,1999
Uganda,1999,threestate_afrob,2,156.6257662,afrob1,160,1999
Uganda,1999,threestate_afrob,3,1519.917364,afrob1,160,1999
Uganda,2001,army_wvs,1,115.9274314,wvs_combo,160,NA
Uganda,2001,army_wvs,2,248.8155814,wvs_combo,160,NA
Uganda,2001,army_wvs,3,214.6685555,wvs_combo,160,NA
Uganda,2001,army_wvs,4,422.4678018,wvs_combo,160,NA
Uganda,2001,church_wvs,1,120.2225241,wvs_combo,160,NA
Uganda,2001,church_wvs,2,40.86126208,wvs_combo,160,NA
Uganda,2001,church_wvs,3,447.2603117,wvs_combo,160,NA
Uganda,2001,church_wvs,4,393.5352722,wvs_combo,160,NA
Uganda,2001,evdemoc_wvs,1,75.53070426,wvs_combo,160,NA
Uganda,2001,evdemoc_wvs,2,42.55021008,wvs_combo,160,NA
Uganda,2001,evdemoc_wvs,3,438.364394,wvs_combo,160,NA
Uganda,2001,evdemoc_wvs,4,445.4340617,wvs_combo,160,NA
Uganda,2001,strong_wvs,1,129.575556,wvs_combo,160,NA
Uganda,2001,strong_wvs,2,192.2922207,wvs_combo,160,NA
Uganda,2001,strong_wvs,3,184.1792046,wvs_combo,160,NA
Uganda,2001,strong_wvs,4,495.8323887,wvs_combo,160,NA
Uganda,2003,army_afrob,1,101.0780581,afrob2,160,2003
Uganda,2003,army_afrob,2,188.3630806,afrob2,160,2003
Uganda,2003,army_afrob,3,74.75353179,afrob2,160,2003
Uganda,2003,army_afrob,4,673.7810521,afrob2,160,2003
Uganda,2003,army_afrob,5,1363.366334,afrob2,160,2003
Uganda,2002,impdemoc_pew,1,28.96774299,pew2002,160,NA
Uganda,2002,impdemoc_pew,2,49.94438446,pew2002,160,NA
Uganda,2002,impdemoc_pew,3,132.8520627,pew2002,160,NA
Uganda,2002,impdemoc_pew,4,795.1146006,pew2002,160,NA
Uganda,2003,party_afrob,1,466.7026485,afrob2,160,2003
Uganda,2003,party_afrob,2,534.5645494,afrob2,160,2003
Uganda,2003,party_afrob,3,115.8638755,afrob2,160,2003
Uganda,2003,party_afrob,4,570.4476375,afrob2,160,2003
Uganda,2003,party_afrob,5,714.6000435,afrob2,160,2003
Uganda,2003,strong_afrob,1,73.90855736,afrob2,160,2003
Uganda,2003,strong_afrob,2,99.21510956,afrob2,160,2003
Uganda,2003,strong_afrob,3,61.96157369,afrob2,160,2003
Uganda,2003,strong_afrob,4,640.8728196,afrob2,160,2003
Uganda,2003,strong_afrob,5,1525.222382,afrob2,160,2003
Uganda,2002,strong_pew,1,423.5283802,pew2002,160,NA
Uganda,2002,strong_pew,2,583.3504105,pew2002,160,NA
Uganda,2003,threestate_afrob,1,425.6527116,afrob2,160,2003
Uganda,2003,threestate_afrob,2,176.6384135,afrob2,160,2003
Uganda,2003,threestate_afrob,3,1798.889317,afrob2,160,2003
Uganda,2005,army_afrob,1,157.5841077,afrob3,160,NA
Uganda,2005,army_afrob,2,336.980233,afrob3,160,NA
Uganda,2005,army_afrob,3,83.53359874,afrob3,160,NA
Uganda,2005,army_afrob,4,618.7283271,afrob3,160,NA
Uganda,2005,army_afrob,5,1233.177267,afrob3,160,NA
Uganda,2005,party_afrob,1,548.5188391,afrob3,160,NA
Uganda,2005,party_afrob,2,415.0681672,afrob3,160,NA
Uganda,2005,party_afrob,3,89.8155003,afrob3,160,NA
Uganda,2005,party_afrob,4,551.1419506,afrob3,160,NA
Uganda,2005,party_afrob,5,825.4590765,afrob3,160,NA
Uganda,2005,strong_afrob,1,69.65672125,afrob3,160,NA
Uganda,2005,strong_afrob,2,83.42628503,afrob3,160,NA
Uganda,2005,strong_afrob,3,75.25120764,afrob3,160,NA
Uganda,2005,strong_afrob,4,632.5485106,afrob3,160,NA
Uganda,2005,strong_afrob,5,1569.120809,afrob3,160,NA
Uganda,2005,threestate_afrob,1,840.4657851,afrob3,160,NA
Uganda,2005,threestate_afrob,2,108.1793057,afrob3,160,NA
Uganda,2005,threestate_afrob,3,1481.358443,afrob3,160,NA
Uganda,2007,impdemoc_pew,1,40.30480073,pew2007,160,NA
Uganda,2007,impdemoc_pew,2,68.20958951,pew2007,160,NA
Uganda,2007,impdemoc_pew,3,277.35741,pew2007,160,NA
Uganda,2007,impdemoc_pew,4,735.9197564,pew2007,160,NA
Uganda,2007,strong_pew,1,330.257461,pew2007,160,NA
Uganda,2007,strong_pew,2,791.5340957,pew2007,160,NA
Uganda,2008,army_afrob,1,142.7835745,afrob4,160,NA
Uganda,2008,army_afrob,2,222.4057548,afrob4,160,NA
Uganda,2008,army_afrob,3,166.1004479,afrob4,160,NA
Uganda,2008,army_afrob,4,606.5642761,afrob4,160,NA
Uganda,2008,army_afrob,5,1293.178575,afrob4,160,NA
Uganda,2008,party_afrob,1,210.8688008,afrob4,160,NA
Uganda,2008,party_afrob,2,240.2298857,afrob4,160,NA
Uganda,2008,party_afrob,3,122.3616548,afrob4,160,NA
Uganda,2008,party_afrob,4,677.7639289,afrob4,160,NA
Uganda,2008,party_afrob,5,1179.808358,afrob4,160,NA
Uganda,2008,strong_afrob,1,100.432591,afrob4,160,NA
Uganda,2008,strong_afrob,2,101.7553377,afrob4,160,NA
Uganda,2008,strong_afrob,3,149.0002235,afrob4,160,NA
Uganda,2008,strong_afrob,4,598.4014236,afrob4,160,NA
Uganda,2008,strong_afrob,5,1481.443052,afrob4,160,NA
Uganda,2008,threestate_afrob,1,270.8132016,afrob4,160,NA
Uganda,2008,threestate_afrob,2,235.798754,afrob4,160,NA
Uganda,2008,threestate_afrob,3,1924.420673,afrob4,160,NA
Uganda,2012,army_afrob,1,94.29006098,afrob5,160,NA
Uganda,2012,army_afrob,2,130.4784122,afrob5,160,NA
Uganda,2012,army_afrob,3,32.58319214,afrob5,160,NA
Uganda,2012,army_afrob,4,451.3023095,afrob5,160,NA
Uganda,2012,army_afrob,5,1690.520672,afrob5,160,NA
Uganda,2012,party_afrob,1,191.3335257,afrob5,160,NA
Uganda,2012,party_afrob,2,180.2545895,afrob5,160,NA
Uganda,2012,party_afrob,3,47.97915462,afrob5,160,NA
Uganda,2012,party_afrob,4,358.6319395,afrob5,160,NA
Uganda,2012,party_afrob,5,1621.53071,afrob5,160,NA
Uganda,2012,strong_afrob,1,67.27234988,afrob5,160,NA
Uganda,2012,strong_afrob,2,86.5711068,afrob5,160,NA
Uganda,2012,strong_afrob,3,24.51007872,afrob5,160,NA
Uganda,2012,strong_afrob,4,312.7300163,afrob5,160,NA
Uganda,2012,strong_afrob,5,1908.091095,afrob5,160,NA
Uganda,2012,threestate_afrob,1,286.7328907,afrob5,160,NA
Uganda,2012,threestate_afrob,2,209.6449624,afrob5,160,NA
Uganda,2012,threestate_afrob,3,1903.352066,afrob5,160,NA
Uganda,2013,strong_pew,1,145.9964521,pew2013,160,NA
Uganda,2013,strong_pew,2,653.9841075,pew2013,160,NA
Uganda,2013,threestate_pew,1,82.99798306,pew2013,160,NA
Uganda,2013,threestate_pew,2,51.99873638,pew2013,160,NA
Uganda,2013,threestate_pew,3,664.9838402,pew2013,160,NA
Uganda,2015,army_afrob,1,221.6016313,afrob6,160,NA
Uganda,2015,army_afrob,2,210.2388869,afrob6,160,NA
Uganda,2015,army_afrob,3,53.2503807,afrob6,160,NA
Uganda,2015,army_afrob,4,481.325244,afrob6,160,NA
Uganda,2015,army_afrob,5,1433.125571,afrob6,160,NA
Uganda,2015,impdemoc_pew,1,18.77845732,pew2015,160,NA
Uganda,2015,impdemoc_pew,2,46.53053347,pew2015,160,NA
Uganda,2015,impdemoc_pew,3,185.8495728,pew2015,160,NA
Uganda,2015,impdemoc_pew,4,748.8209311,pew2015,160,NA
Uganda,2015,party_afrob,1,391.0688908,afrob6,160,NA
Uganda,2015,party_afrob,2,230.3177619,afrob6,160,NA
Uganda,2015,party_afrob,3,32.33020445,afrob6,160,NA
Uganda,2015,party_afrob,4,436.2559626,afrob6,160,NA
Uganda,2015,party_afrob,5,1310.256475,afrob6,160,NA
Uganda,2015,strong_afrob,1,171.0266936,afrob6,160,NA
Uganda,2015,strong_afrob,2,106.3676034,afrob6,160,NA
Uganda,2015,strong_afrob,3,40.10100732,afrob6,160,NA
Uganda,2015,strong_afrob,4,437.6337382,afrob6,160,NA
Uganda,2015,strong_afrob,5,1645.100252,afrob6,160,NA
Uganda,2015,threestate_afrob,1,679.2516987,afrob6,160,NA
Uganda,2015,threestate_afrob,2,181.8517201,afrob6,160,NA
Uganda,2015,threestate_afrob,3,1539.125876,afrob6,160,NA
Uganda,2017,army_afrob,1,64.87626573,afrob7,160,2017
Uganda,2017,army_afrob,2,99.34023569,afrob7,160,2017
Uganda,2017,army_afrob,3,9.589485071,afrob7,160,2017
Uganda,2017,army_afrob,4,205.5226681,afrob7,160,2017
Uganda,2017,army_afrob,5,820.9839801,afrob7,160,2017
Uganda,2017,party_afrob,1,118.3272712,afrob7,160,2017
Uganda,2017,party_afrob,2,99.81411143,afrob7,160,2017
Uganda,2017,party_afrob,3,15.42968977,afrob7,160,2017
Uganda,2017,party_afrob,4,244.5859083,afrob7,160,2017
Uganda,2017,party_afrob,5,722.1556539,afrob7,160,2017
Uganda,2017,strong_afrob,1,53.62785576,afrob7,160,2017
Uganda,2017,strong_afrob,2,36.88079847,afrob7,160,2017
Uganda,2017,strong_afrob,3,7.865118966,afrob7,160,2017
Uganda,2017,strong_afrob,4,196.270232,afrob7,160,2017
Uganda,2017,strong_afrob,5,905.6686294,afrob7,160,2017
Uganda,2017,threestate_afrob,1,139.3194931,afrob7,160,2017
Uganda,2017,threestate_afrob,2,93.00987344,afrob7,160,2017
Uganda,2017,threestate_afrob,3,967.9832682,afrob7,160,2017
Mali,1999,army_afrob,1,318.9400487,afrob1,157,1999
Mali,1999,army_afrob,2,302.7970772,afrob1,157,1999
Mali,1999,army_afrob,4,585.7846006,afrob1,157,1999
Mali,1999,army_afrob,5,881.5818602,afrob1,157,1999
Mali,1999,party_afrob,1,263.4327145,afrob1,157,1999
Mali,1999,party_afrob,2,290.9080167,afrob1,157,1999
Mali,1999,party_afrob,4,756.4282281,afrob1,157,1999
Mali,1999,party_afrob,5,778.3346275,afrob1,157,1999
Mali,1999,strong_afrob,1,278.0356117,afrob1,157,1999
Mali,1999,strong_afrob,2,295.9752709,afrob1,157,1999
Mali,1999,strong_afrob,4,747.3777211,afrob1,157,1999
Mali,1999,strong_afrob,5,767.714983,afrob1,157,1999
Mali,1999,threestate_afrob,1,338.2173878,afrob1,157,1999
Mali,1999,threestate_afrob,2,502.6814677,afrob1,157,1999
Mali,1999,threestate_afrob,3,1248.204731,afrob1,157,1999
Mali,2003,army_afrob,1,189.1527644,afrob2,157,2003
Mali,2003,army_afrob,2,162.1309409,afrob2,157,2003
Mali,2003,army_afrob,3,98.07921118,afrob2,157,2003
Mali,2003,army_afrob,4,314.2537991,afrob2,157,2003
Mali,2003,army_afrob,5,520.4203042,afrob2,157,2003
Mali,2003,party_afrob,1,106.0856774,afrob2,157,2003
Mali,2003,party_afrob,2,169.1365989,afrob2,157,2003
Mali,2003,party_afrob,3,91.07355324,afrob2,157,2003
Mali,2003,party_afrob,4,443.3580669,afrob2,157,2003
Mali,2003,party_afrob,5,474.3831235,afrob2,157,2003
Mali,2003,strong_afrob,1,158.1277078,afrob2,157,2003
Mali,2003,strong_afrob,2,153.1236664,afrob2,157,2003
Mali,2003,strong_afrob,3,123.0994181,afrob2,157,2003
Mali,2003,strong_afrob,4,376.3039123,afrob2,157,2003
Mali,2003,strong_afrob,5,473.3823152,afrob2,157,2003
Mali,2003,threestate_afrob,1,181.1462982,afrob2,157,2003
Mali,2003,threestate_afrob,2,190.1535727,afrob2,157,2003
Mali,2003,threestate_afrob,3,912.7371489,afrob2,157,2003
Mali,2005,army_afrob,1,108.212606,afrob3,157,NA
Mali,2005,army_afrob,2,164.9522406,afrob3,157,NA
Mali,2005,army_afrob,3,152.4584076,afrob3,157,NA
Mali,2005,army_afrob,4,358.169159,afrob3,157,NA
Mali,2005,army_afrob,5,475.6250805,afrob3,157,NA
Mali,2005,party_afrob,1,82.75628281,afrob3,157,NA
Mali,2005,party_afrob,2,189.198098,afrob3,157,NA
Mali,2005,party_afrob,3,72.58951665,afrob3,157,NA
Mali,2005,party_afrob,4,426.994852,afrob3,157,NA
Mali,2005,party_afrob,5,487.8787442,afrob3,157,NA
Mali,2005,strong_afrob,1,70.43629651,afrob3,157,NA
Mali,2005,strong_afrob,2,138.7804621,afrob3,157,NA
Mali,2005,strong_afrob,3,124.9756063,afrob3,157,NA
Mali,2005,strong_afrob,4,457.983915,afrob3,157,NA
Mali,2005,strong_afrob,5,467.2412138,afrob3,157,NA
Mali,2005,threestate_afrob,1,258.6571038,afrob3,157,NA
Mali,2005,threestate_afrob,2,149.0780155,afrob3,157,NA
Mali,2005,threestate_afrob,3,851.6823744,afrob3,157,NA
Mali,2007,army_wvs,1,449.3725646,wvs_combo,157,NA
Mali,2007,army_wvs,2,352.2920774,wvs_combo,157,NA
Mali,2007,army_wvs,3,319.2646951,wvs_combo,157,NA
Mali,2007,army_wvs,4,390.3236084,wvs_combo,157,NA
Mali,2007,evdemoc_wvs,1,182.1510173,wvs_combo,157,NA
Mali,2007,evdemoc_wvs,2,90.07467887,wvs_combo,157,NA
Mali,2007,evdemoc_wvs,3,415.3443526,wvs_combo,157,NA
Mali,2007,evdemoc_wvs,4,814.6754289,wvs_combo,157,NA
Mali,2007,impdemoc_pew,1,26.00448995,pew2007,157,NA
Mali,2007,impdemoc_pew,2,31.11573031,pew2007,157,NA
Mali,2007,impdemoc_pew,3,121.5717146,pew2007,157,NA
Mali,2007,impdemoc_pew,4,520.8138599,pew2007,157,NA
Mali,2007,impdemoc_wvs,1,154.1277838,wvs_combo,157,NA
Mali,2007,impdemoc_wvs,2,25.02074413,wvs_combo,157,NA
Mali,2007,impdemoc_wvs,3,16.01327624,wvs_combo,157,NA
Mali,2007,impdemoc_wvs,4,38.03153108,wvs_combo,157,NA
Mali,2007,impdemoc_wvs,5,181.1501875,wvs_combo,157,NA
Mali,2007,impdemoc_wvs,6,95.0788277,wvs_combo,157,NA
Mali,2007,impdemoc_wvs,7,154.1277838,wvs_combo,157,NA
Mali,2007,impdemoc_wvs,8,184.1526768,wvs_combo,157,NA
Mali,2007,impdemoc_wvs,9,155.1286136,wvs_combo,157,NA
Mali,2007,impdemoc_wvs,10,511.42401,wvs_combo,157,NA
Mali,2007,strong_pew,1,306.4930917,pew2007,157,NA
Mali,2007,strong_pew,2,393.0127031,pew2007,157,NA
Mali,2007,strong_wvs,1,549.4555411,wvs_combo,157,NA
Mali,2007,strong_wvs,2,420.3485014,wvs_combo,157,NA
Mali,2007,strong_wvs,3,211.1750805,wvs_combo,157,NA
Mali,2007,strong_wvs,4,326.2705035,wvs_combo,157,NA
Mali,2008,army_afrob,1,106.5375636,afrob4,157,NA
Mali,2008,army_afrob,2,226.6402142,afrob4,157,NA
Mali,2008,army_afrob,3,148.6069862,afrob4,157,NA
Mali,2008,army_afrob,4,307.1977517,afrob4,157,NA
Mali,2008,army_afrob,5,443.0340199,afrob4,157,NA
Mali,2008,party_afrob,1,57.4398234,afrob4,157,NA
Mali,2008,party_afrob,2,156.0535804,afrob4,157,NA
Mali,2008,party_afrob,3,97.05388801,afrob4,157,NA
Mali,2008,party_afrob,4,388.453808,afrob4,157,NA
Mali,2008,party_afrob,5,533.0154358,afrob4,157,NA
Mali,2008,strong_afrob,1,52.24094971,afrob4,157,NA
Mali,2008,strong_afrob,2,108.575392,afrob4,157,NA
Mali,2008,strong_afrob,3,114.4445365,afrob4,157,NA
Mali,2008,strong_afrob,4,404.0953775,afrob4,157,NA
Mali,2008,strong_afrob,5,552.6602798,afrob4,157,NA
Mali,2008,threestate_afrob,1,186.4589854,afrob4,157,NA
Mali,2008,threestate_afrob,2,158.4518605,afrob4,157,NA
Mali,2008,threestate_afrob,3,887.1056897,afrob4,157,NA
Mali,2012,army_afrob,1,201.3779855,afrob5,157,NA
Mali,2012,army_afrob,2,239.9358758,afrob5,157,NA
Mali,2012,army_afrob,3,66.87163977,afrob5,157,NA
Mali,2012,army_afrob,4,325.1164793,afrob5,157,NA
Mali,2012,army_afrob,5,366.6677548,afrob5,157,NA
Mali,2012,party_afrob,1,83.94157121,afrob5,157,NA
Mali,2012,party_afrob,2,142.8132229,afrob5,157,NA
Mali,2012,party_afrob,3,52.03170968,afrob5,157,NA
Mali,2012,party_afrob,4,370.8066212,afrob5,157,NA
Mali,2012,party_afrob,5,550.3766101,afrob5,157,NA
Mali,2012,strong_afrob,1,89.81975744,afrob5,157,NA
Mali,2012,strong_afrob,2,101.7314551,afrob5,157,NA
Mali,2012,strong_afrob,3,47.21525877,afrob5,157,NA
Mali,2012,strong_afrob,4,421.3438524,afrob5,157,NA
Mali,2012,strong_afrob,5,539.8594114,afrob5,157,NA
Mali,2012,threestate_afrob,1,240.9359034,afrob5,157,NA
Mali,2012,threestate_afrob,2,217.7224258,afrob5,157,NA
Mali,2012,threestate_afrob,3,741.3114059,afrob5,157,NA
Mali,2014,army_afrob,1,149.1571171,afrob6,157,NA
Mali,2014,army_afrob,2,222.6309744,afrob6,157,NA
Mali,2014,army_afrob,3,65.79265185,afrob6,157,NA
Mali,2014,army_afrob,4,228.4062738,afrob6,157,NA
Mali,2014,army_afrob,5,534.1276302,afrob6,157,NA
Mali,2014,party_afrob,1,80.45669444,afrob6,157,NA
Mali,2014,party_afrob,2,94.1862805,afrob6,157,NA
Mali,2014,party_afrob,3,16.65179919,afrob6,157,NA
Mali,2014,party_afrob,4,292.8621385,afrob6,157,NA
Mali,2014,party_afrob,5,715.9577348,afrob6,157,NA
Mali,2014,strong_afrob,1,41.06236255,afrob6,157,NA
Mali,2014,strong_afrob,2,88.07579118,afrob6,157,NA
Mali,2014,strong_afrob,3,35.21501019,afrob6,157,NA
Mali,2014,strong_afrob,4,359.0240254,afrob6,157,NA
Mali,2014,strong_afrob,5,676.7374581,afrob6,157,NA
Mali,2014,threestate_afrob,1,180.126534,afrob6,157,NA
Mali,2014,threestate_afrob,2,123.0545027,afrob6,157,NA
Mali,2014,threestate_afrob,3,896.3601036,afrob6,157,NA
Mali,2017,army_afrob,1,168.2316986,afrob7,157,NA
Mali,2017,army_afrob,2,215.8215734,afrob7,157,NA
Mali,2017,army_afrob,3,42.9957566,afrob7,157,NA
Mali,2017,army_afrob,4,184.3345369,afrob7,157,NA
Mali,2017,army_afrob,5,588.9290691,afrob7,157,NA
Mali,2017,party_afrob,1,113.9470932,afrob7,157,NA
Mali,2017,party_afrob,2,147.6205342,afrob7,157,NA
Mali,2017,party_afrob,3,23.98383398,afrob7,157,NA
Mali,2017,party_afrob,4,228.6121538,afrob7,157,NA
Mali,2017,party_afrob,5,686.1490195,afrob7,157,NA
Mali,2017,strong_afrob,1,63.3356918,afrob7,157,NA
Mali,2017,strong_afrob,2,66.02682124,afrob7,157,NA
Mali,2017,strong_afrob,3,22.69617707,afrob7,157,NA
Mali,2017,strong_afrob,4,296.4761577,afrob7,157,NA
