"","ISO","year","dependence","wdi_pop","country","country_name","COWcode","Region_UN","muslism_prop_2010","muslism_prop_1990","dependence_pc","dependence_pc_di","dependence_pc_di_m1","lg_imp_mdpgdp","lg_imp_imfgdp","lg_mdpgdp_lag1","lg_imfgdp_lag1","mdprgdp_grwth_r","imfgdp_grwth_r","mdprgdp_grwth","imfgdp_grwth","imfgdp_grwth_lag1","mdprgdp_grwth_lag1","imfgdp_grwth_rlag1","mdprgdp_grwth_rlag1","firstyear","regime","country_text_id","Vdem_polyarchy","Vdem_libdem","Vdem_region","Vdem_regime","Vdem_liberal","Vdem_corruption","liberal_sd","polyarchy_sd","libdem_sd","corr_sd","Vdem_libdem_m1","Vdem_libdem_m2","Region_libdem","Chgdem","upchgdem","downchgdem","Region_libdem_m1"
"3210","KAZ",2008,32.43630873,15674000,"Kazakhstan","Kazakhstan",705,"Central Asia",70.4,51.3273795,5259.223098,1,1,9.693630346,9.826563515,9.561630846,9.787020429,0.002135716,0.00404036,0.020992832,0.039543086,0.100332894,0.074480811,0.010357813,0.007635197,2005,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3211","KEN",2008,3.64596152,39791981,"Kenya","Kenya",501,"Eastern Africa",9.7,5.926343308,82.83624573,0,0,7.72841578,7.699675151,7.713784617,7.705772439,-0.003492529,-0.000791262,-0.027398974,-0.006097288,0.06508741,0.036701367,0.008518531,0.004700288,2002,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3212","XKX",2008,3.967375964,1747383,"Kosovo","Kosovo",347,"Southern Europe",93.8,104.9946294,445.7743633,0,0,9.326878188,8.573674619,9.049114723,8.88202394,-0.000472788,-0.03471611,-0.004359896,-0.308349321,0.04596754,0.464678698,0.005202269,0.053063703,2004,FALSE,"XKX",0.494,0.326,1,1,0.588,0.7,0.073,0.043,0.038,0.053,0.338,0.328,0.414113636363636,-0.012,0,0.012,0.413068181818182
"3213","KWT",2008,56.09882979,2656009,"Kuwait","Kuwait",690,"Western Asia",74.1,93.82707565,50528.77698,1,1,11.40835353,11.40663241,11.30221678,11.42180137,-0.003409151,-0.00132807,-0.039089514,-0.015168953,0.031238595,-0.002344741,0.002742498,-0.000204452,2005,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3214","KGZ",2008,6.732085462,5318700,"Kyrgyzstan","Kyrgyzstan",703,"Central Asia",88,55.77063217,225.7941464,0,0,8.117908942,7.894265247,7.972121129,7.811593121,0.007878674,0.010583261,0.064691321,0.082672126,0.098921551,0.073836344,0.012825848,0.009074033,2003,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3215","LVA",2008,0.660603919,2177322,"Latvia","Latvia",367,"Northern Europe",1,0.112648513,120.3950643,0,0,9.810549557,9.945325876,9.794843875,9.949594321,-0.002641148,-0.000429007,-0.026210177,-0.004268445,0.130070862,0.10296804,0.013246148,0.010484677,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3216","LBN",2008,0.001896636,4764741,"Lebanon","Lebanon",660,"Western Asia",61.3,63.6450944,0.274177638,0,0,9.578864832,9.396939603,9.495218517,9.290320601,0.007178434,0.011476353,0.067937069,0.106619002,0.113945804,0.063339158,0.012417301,0.006737697,2002,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3217","LSO",2008,5.484777301,1987129,"Lesotho","Lesotho",570,"Southern Africa",1,0.058694161,138.6003224,0,0,7.834788107,7.634000688,7.780303088,7.534623386,0.007429918,0.013189419,0.056174646,0.099377301,0.076887758,0.047437618,0.010309799,0.006313934,2000,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3218","LBR",2008,22.03394991,3607860,"Liberia","Liberia",450,"Western Africa",12,15.02953882,192.3563827,0,0,6.771935556,6.932702993,6.56667243,6.895575081,0.016922588,0.00538431,0.108752814,0.037127912,0.11078594,0.053168668,0.016328575,0.008342382,2008,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3219","LBY",2008,64.02141656,6058748,"Libya","Libya",620,"Northern Africa",96.6,96.4238647,20139.21701,1,1,10.35637681,10.32149759,10.23827981,10.51611813,0.011534848,-0.01850688,0.118097006,-0.194620537,0.073285396,0.030769423,0.00701777,0.003014391,2014,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3220","LTU",2008,0.437354554,3198231,"Lithuania","Lithuania",368,"Northern Europe",1,0.189299802,81.75468673,0,0,9.835904401,10.02366907,9.799459482,9.968181688,0.003657254,0.00556645,0.03624345,0.055487384,0.143537427,0.117013375,0.014609936,0.011948672,1991,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3221","LUX",2008,0.170169525,488650,"Luxembourg","Luxembourg",212,"Western Europe",2.3,0.785648815,94.09013394,0,0,10.92038351,11.41962289,11.00181647,11.43111972,-0.00280535,-0.001005749,-0.030743928,-0.011496833,0.091301816,0.064780992,0.008051436,0.005946344,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3222","MDG",2008,5.812821143,19996473,"Madagascar","Madagascar",580,"Eastern Africa",3,0.913900802,70.21887941,0,0,7.096721378,7.43850107,7.02464903,7.382838728,0.005669722,0.007539423,0.041263886,0.055662342,0.053172753,0.034425598,0.007254458,0.004752611,2005,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3223","MWI",2008,8.637813715,13727890,"Malawi","Malawi",553,"Eastern Africa",13,16.07740975,109.0092091,0,0,7.140453043,6.853582752,7.059617628,6.789180733,0.005758481,0.009485978,0.039578986,0.064402019,0.090216253,0.059719235,0.013467194,0.008764911,1999,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3224","MYS",2008,13.7542658,27236006,"Malaysia","Malaysia",820,"South-Eastern Asia",63.7,49.19626503,2444.133033,1,1,9.785266921,9.905968098,9.711782104,9.858628221,0.003080226,0.004801873,0.030131803,0.047339877,0.068003886,0.043723442,0.006945817,0.004489699,2003,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3225","MLI",2008,10.11740963,14113577,"Mali","Mali",432,"Western Africa",94.4,95.90631288,139.8226011,0,0,7.231287004,7.467785587,7.143617603,7.43516868,0.003042863,0.004386842,0.022025757,0.032616907,0.027491045,0.010834342,0.003711156,0.001499011,2001,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3226","MLT",2008,0,409379,"Malta","Malta",338,"Southern Europe",1,0.282350284,0,0,0,10.05005239,10.24278134,10.05307067,10.19705554,0.002629514,0.004484216,0.026418566,0.045725804,0.062041378,0.035583412,0.006121489,0.003554305,1999,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3227","MUS",2008,0.008574986,1244121,"Mauritius","Mauritius",590,"Eastern Africa",17.3,16.24518902,1.299281935,0,0,9.625887815,9.566218452,9.625029475,9.498119243,0.004756278,0.007169757,0.045560732,0.068099209,0.077682834,0.04889737,0.008246203,0.005130795,2012,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3228","MEX",2008,6.749164069,110815271,"Mexico","Mexico",70,"Central America",1,0.071476961,974.7142748,0,0,9.577895907,9.64483392,9.5595878,9.69953482,6.84e-06,-0.005639539,6.59e-05,-0.054700901,0.221590331,0.019086199,0.023379577,0.001986343,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3229","MDA",2008,0.218514543,2867964,"Moldova","Moldova",359,"Eastern Europe",1,0.134721095,7.654564428,0,0,8.161375023,8.632785828,8.089175679,8.536484725,0.010468003,0.011281119,0.086928886,0.096301103,0.058411908,0.041172629,0.006889762,0.004982725,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3230","MNG",2008,35.05381665,2631898,"Mongolia","Mongolia",712,"Eastern Asia",3.2,9.66053078,2465.685463,1,1,8.858510813,8.890784928,8.791638037,8.810806395,0.008046178,0.009077323,0.071790076,0.079978533,0.096880132,0.085012576,0.011117851,0.009619805,2003,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3231","MNE",2008,1.403096385,616969,"Montenegro","Montenegro",341,"Southern Europe",18.7,15.50203505,211.2221298,0,0,9.619399016,9.532990741,9.521934264,9.44594904,0.008003556,0.009214712,0.076558525,0.087041702,0.090880489,0.111650459,0.009714572,0.011809972,1996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3232","MAR",2008,5.618870292,31536811,"Morocco","Morocco",600,"Northern Africa",99,99.0024695,326.063043,0,0,8.666130304,8.693934993,8.550241045,8.62903341,0.005285847,0.007521304,0.046207689,0.064901583,0.04963346,0.023439204,0.00578519,0.002688495,2001,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3233","MOZ",2008,10.59028424,22276596,"Mozambique","Mozambique",541,"Eastern Africa",18,13.55940869,103.1493685,0,0,6.881411304,6.829995053,6.850126166,6.767814945,0.006600968,0.00918762,0.04394932,0.062180109,0.073236969,0.050010421,0.010939744,0.007568162,2002,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3234","MMR",2008,10.22393435,49929642,"Myanmar (Burma)","Myanmar",775,"South-eastern Asia",4,1.582186649,279.8290832,0,0,7.914617709,8.020422082,7.818832444,7.934490668,0.003272744,0.010830111,0.026558067,0.085931414,0.137822559,0.101579793,0.01767711,0.012676331,2015,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3235","NAM",2008,3.128401717,2043394,"Namibia","Namibia",565,"Southern Africa",1,0.279153189,234.5988448,0,0,8.922524957,9.003328649,8.836083191,8.976101936,0.001443668,0.003033245,0.012891523,0.027226714,0.044614042,0.039427275,0.004995141,0.004434878,1999,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3236","NPL",2008,1.074101074,26666576,"Nepal","Nepal",790,"Southern Asia",4.6,3.639156862,17.65822166,0,0,7.404887576,7.475916452,7.310550159,7.408111041,0.00646859,0.009152861,0.048889573,0.06780541,0.048003198,0.024301249,0.006522078,0.003225675,2005,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3237","NLD",2008,1.152384639,16445593,"Netherlands","Netherlands",210,"Western Europe",6,2.300770959,547.1637503,0,0,10.76808491,10.73832308,10.76880073,10.7014658,0.001208514,0.003444134,0.01294952,0.036857279,0.061360267,0.034148888,0.005766885,0.003197135,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3238","NZL",2008,2.601981934,4259800,"New Zealand","New Zealand",920,"Australia and New Zealand",1.2,0.210222836,758.009377,0,0,10.27959251,10.33349372,10.27529246,10.32675496,-0.001185873,0.000652553,-0.012300975,0.006738758,0.055984826,0.029960984,0.005450889,0.002896749,1998,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3239","NIC",2008,1.701322627,5667432,"Nicaragua","Nicaragua",93,"Central America",1,0.023961083,63.01699011,0,0,8.217168596,8.264016172,8.174421153,8.224695475,0.001882058,0.004780809,0.015611765,0.039320697,0.062270601,0.038701368,0.007628934,0.004687468,1996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3240","NER",2008,8.29982775,15250908,"Niger","Niger",436,"Western Africa",98.4,97.1894544,62.08271157,0,0,6.617402978,6.941035385,6.572282543,6.88472117,0.00845956,0.008179593,0.056137187,0.056314215,0.019498864,-0.005235614,0.002840238,-0.000788356,2013,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3241","NGA",2008,19.07679956,150269623,"Nigeria","Nigeria",475,"Western Africa",48.8,48.6301949,804.6594056,0,0,8.347116361,8.37382761,8.327484416,8.311544831,0.005287066,0.007493526,0.044099062,0.062282779,0.070815054,0.045135115,0.008593299,0.00544072,1995,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3242","MKD",2008,5.470991213,2067313,"North Macedonia","North Macedonia",343,"Southern Europe",39.3,22.09166488,588.1315554,0,0,9.282661034,9.3019303,9.189831495,9.230269006,0.005486105,0.007763728,0.050685724,0.071661294,0.088085194,0.060078124,0.009635028,0.006545278,1998,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3243","NOR",2008,12.18747914,4768212,"Norway","Norway",385,"Northern Europe",3.7,1.273142609,9984.348534,1,1,11.31353506,11.04718018,11.22274695,11.03562754,-0.000760274,0.00104685,-0.008625249,0.011552648,0.045665184,0.018517832,0.004155172,0.001634926,1992,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3244","PAK",2008,2.242093135,171648986,"Pakistan","Pakistan",770,"Southern Asia",96.4,104.3243557,84.32512279,0,0,8.232440158,8.278770374,8.177234886,8.233461171,0.000660804,0.005503057,0.005532518,0.045309202,0.057579699,0.013966707,0.007042629,0.001670972,1997,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3245","PSE",2008,0,3591977,"Palestinian Territories","Palestine",NA,"Western Asia",97.6,106.7105843,0,0,0,8.285765421,7.964763845,8.232174236,7.797604011,0.00434459,0.021437333,0.035823957,0.167159834,-0.406265625,0.040975072,-0.049521219,0.004994115,2003,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3246","PAN",2008,0.109519194,3516204,"Panama","Panama",95,"Central America",1,4.411264183,15.20893046,0,0,9.53870843,9.583492194,9.482274087,9.488180253,0.007034775,0.010045334,0.066977452,0.095311941,0.122715102,0.098283368,0.013102937,0.010430572,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3247","PRY",2008,1.381190611,6081296,"Paraguay","Paraguay",150,"South America",1,0.023677522,82.59519855,0,0,8.696175847,9.068196002,8.663196486,9.000992036,0.005370722,0.007466284,0.047124394,0.067203966,0.064985899,0.037502425,0.007272365,0.004292462,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3248","PER",2008,10.94982599,28562317,"Peru","Peru",135,"South America",1,0.004530743,905.7696063,0,1,9.020631597,9.096899189,8.936824155,8.998203417,0.008537061,0.010968386,0.076961041,0.098695772,0.100071422,0.07090525,0.01124634,0.007927664,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3249","PHL",2008,2.064216891,90901965,"Philippines","Philippines",840,"South-Eastern Asia",5.5,4.640104331,101.1053433,0,0,8.496582238,8.535735272,8.451694209,8.492382939,0.002571063,0.005104849,0.02206449,0.043352332,0.073468021,0.044664827,0.008726543,0.005231794,1996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3250","POL",2008,2.264821238,38125759,"Poland","Poland",290,"Eastern Europe",1,0.015743576,400.3524502,0,0,9.780019639,9.870887548,9.742438131,9.810143275,0.004211461,0.006191986,0.041439943,0.060744274,0.095040704,0.068532418,0.009782779,0.007013666,1991,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3251","PRT",2008,0.264591558,10558177,"Portugal","Portugal",235,"Southern Europe",1,0.100168102,65.02337536,0,0,10.10948495,10.17951838,10.12679109,10.15851031,5.32e-05,0.002068027,0.000540833,0.021008076,0.04930472,0.02266696,0.00487721,0.002235727,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3252","ROU",2008,2.075295566,20537875,"Romania","Romania",360,"Eastern Europe",1,0.198260181,324.1611675,0,0,9.656307423,9.769756335,9.515321942,9.64483392,0.009668526,0.012952262,0.093815108,0.124922415,0.111121492,0.085540719,0.011655637,0.008894182,1990,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3253","RUS",2008,19.24176328,142742366,"Russia","Russia",365,"Eastern Europe",10,9.214066797,3852.585843,1,1,9.904586948,9.926958844,9.786897555,9.770679472,0.005156417,0.015994729,0.05154177,0.156279371,0.063268325,0.08301095,0.006517528,0.008374248,1994,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3254","RWA",2008,8.144190228,9524534,"Rwanda","Rwanda",517,"Eastern Africa",1.8,2.332319277,96.91586371,0,0,7.081708586,7.134029616,6.959398512,7.035649358,0.011417953,0.01398311,0.080635769,0.098380258,0.075057965,0.048276157,0.010783274,0.006882911,2007,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3255","STP",2008,3.519154983,171120,"São Tomé & Príncipe","S<e3>o Tom<e9> & Pr<ed>ncipe",403,"Middle Africa",1,0.838862838,89.17538728,0,0,7.837554361,7.771743374,7.799753318,7.702044831,0.007168362,0.009049356,0.056900536,0.069698543,0.03059003,0.009686174,0.003987514,0.001221761,Inf,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3256","SAU",2008,55.34139391,25888541,"Saudi Arabia","Saudi Arabia",670,"Western Asia",93,99.15124538,22074.02179,1,1,10.59380574,10.83721721,10.41977822,10.63289355,0.003333271,0.019216186,0.035676285,0.204323657,-0.152939474,-0.007478763,-0.014179663,-0.00069826,2003,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3257","SEN",2008,3.028393363,12004701,"Senegal","Senegal",433,"Western Africa",96.4,94.1497603,60.17417612,0,0,7.594381243,7.887661468,7.603897969,7.855456244,0.001308463,0.004099727,0.010002465,0.032205224,0.048267702,0.021287693,0.006182469,0.002792505,2002,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3258","SRB",2008,2.712128041,7350222,"Serbia","Serbia",345,"Southern Europe",4.1,5.431057211,317.8342851,0,0,9.368966735,9.446849311,9.263217412,9.368322351,0.006061608,0.00838218,0.05680856,0.07852696,0.092972212,0.062040156,0.01002358,0.006663945,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3259","SLE",2008,11.48081726,6133603,"Sierra Leone","Sierra Leone",451,"Western Africa",78,47.27112281,135.8180682,0,0,7.075808864,7.018367564,7.022868086,6.970266079,0.004344395,0.006900954,0.031229304,0.048101485,0.076892956,0.056714226,0.01115462,0.007952415,2012,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3260","SGP",2008,0.000620723,4839396,"Singapore","Singapore",830,"South-Eastern Asia",14.3,15.22743353,0.313061868,0,0,10.82844066,11.06952278,11.02154293,11.08496518,-0.000419174,-0.001393094,-0.004569048,-0.015442401,0.071228235,0.064470852,0.006467218,0.005949882,2002,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3261","SVK",2008,0.395870047,5379233,"Slovakia","Slovakia",317,"Eastern Europe",1,0.018870819,86.60053144,0,0,9.993145424,10.09964315,9.929447654,10.02698491,0.005422111,0.007246271,0.05394399,0.072658246,0.129059735,0.10223842,0.01303907,0.010383064,1990,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3262","SVN",2008,0.389092442,2021316,"Slovenia","Slovenia",349,"Southern Europe",3.6,1.451334502,106.5335105,0,0,10.2175681,10.30252566,10.16188241,10.25033948,0.002646829,0.005091167,0.027042317,0.052186185,0.088396664,0.065394119,0.008698796,0.006441831,1991,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3263","ZAF",2008,12.96010392,49779471,"South Africa","South Africa",560,"Southern Africa",1.7,1.426610703,1481.987883,1,0,9.344434106,9.364590064,9.336708671,9.327257504,0.001952351,0.004002523,0.018239172,0.037332559,0.065812639,0.039238243,0.007106088,0.004217842,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3264","KOR",2008,0.045852525,49054708,"South Korea","South Korea",732,"Eastern Asia",1,0.10030492,13.94467003,0,0,10.32259255,10.08905364,10.34637689,10.24055051,0.001976834,-0.014793821,0.020305788,-0.151496873,-0.078243247,0.048115838,-0.007582596,0.004706277,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3265","ESP",2008,0.071376686,45954106,"Spain","Spain",230,"Southern Europe",2.1,0.697243818,23.90547983,0,0,10.41906188,10.4172109,10.41977822,10.39556872,-0.000449297,0.002081866,-0.004685377,0.021642178,0.008603763,0.017609242,0.000828323,0.001691466,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3266","LKA",2008,0.166633781,19983984,"Sri Lanka","Sri Lanka",780,"Southern Asia",9.8,7.98232783,10.74954522,0,0,8.771990437,8.910225571,8.702842538,8.840290684,0.005619935,0.007910926,0.049880894,0.069934887,0.084875845,0.057964315,0.009694097,0.006573601,2003,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3267","SDN",2008,23.12642855,33060837,"Sudan","Sudan",625,"Northern Africa",90.7,96.81554965,707.6687137,0,0,8.026170195,8.529045034,7.961718816,8.493439675,0.00671911,0.004192101,0.054792911,0.035605359,0.060441264,0.089208145,0.007167233,0.011060352,2010,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3268","SUR",2008,15.51252594,517123,"Suriname","Suriname",115,"South America",15.2,14.06823836,1989.450712,1,1,9.459136219,9.459136219,9.410728082,9.410728082,0.005143931,0.005143931,0.048408137,0.048408137,0.064573132,0.064573132,0.006909059,0.006909059,2010,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3269","SWE",2008,0.924167804,9219637,"Sweden","Sweden",380,"Northern Europe",4.6,1.717523471,391.0153978,0,0,10.65277874,10.64397313,10.65287328,10.63492842,-0.000724463,0.000850472,-0.007727109,0.009044708,0.052828621,0.030984524,0.004992263,0.002913451,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3270","CHE",2008,0.016503181,7647675,"Switzerland","Switzerland",225,"Western Europe",4.9,2.203850514,9.048693919,0,0,10.91199277,10.8757655,10.8693491,10.84831434,0.000893836,0.002530454,0.009813155,0.027451166,0.057813493,0.031632027,0.005357814,0.002889545,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3271","TWN",2008,NA,NA,"Taiwan","Taiwan",713,"Eastern Asia",1,NA,NA,NA,NA,10.48503256,10.34231171,10.540276,10.60436716,0.000343095,-0.024712031,0.003582615,-0.262055453,0.312644708,0.059572901,0.030378269,0.005737829,1994,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3272","TJK",2008,0.953371152,7209930,"Tajikistan","Tajikistan",702,"Central Asia",96.7,77.33050406,26.30351007,0,0,7.922623574,7.569709158,7.765993079,7.495084852,0.00764808,0.009956433,0.06017411,0.074624306,0.081599837,0.050648705,0.011006947,0.006479117,2005,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3273","TZA",2008,7.070648571,41853944,"Tanzania","Tanzania",510,"Eastern Africa",35.2,30.30093226,129.1100429,0,0,7.509883061,7.57282166,7.463363046,7.527797312,0.003409969,0.005981079,0.02583076,0.045024349,0.079523159,0.052130781,0.010676723,0.006929575,2001,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3274","THA",2008,3.771309467,66530984,"Thailand","Thailand",800,"South-Eastern Asia",5.5,4.109042677,429.6275745,0,0,9.340666634,9.414215064,9.290536914,9.3831012,0.001286909,0.003315947,0.012127202,0.031113865,0.073836566,0.047659582,0.007931514,0.005083225,2002,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3275","TGO",2008,17.83968556,6083420,"Togo","Togo",461,"Western Africa",14,11.89620784,199.6260814,0,0,7.020190708,7.025560597,7.025538315,6.993593348,-0.000831494,0.004570933,-0.005889794,0.03196725,-0.01228115,-0.009185868,-0.001752979,-0.001295139,2005,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3276","TTO",2008,14.73756682,1314443,"Trinidad & Tobago","Trinidad & Tobago",52,"Caribbean",5.9,5.896245729,4862.512796,1,1,10.40408101,10.34888948,10.23920951,10.30188301,0.00336359,0.0045629,0.034570676,0.047006465,0.06367153,0.047855347,0.006219009,0.004677917,2006,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3277","TUN",2008,9.648345382,10414433,"Tunisia","Tunisia",616,"Northern Africa",99,98.67156745,976.0266188,0,0,9.221873608,9.170132752,9.172119159,9.119956935,0.003641986,0.00550176,0.033552294,0.050175818,0.081349953,0.050752579,0.009000276,0.005539535,2011,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
